,Year,Month,Departure station,Arrival station,Average travel time (min)
6941,2019,10.0,PARIS EST,FRANCFORT,207.020114943
6942,2019,10.0,PARIS EST,STUTTGART,178.91666666700002
6943,2019,10.0,PARIS LYON,LAUSANNE,175.945205479
6944,2019,10.0,BARCELONA,PARIS LYON,303.817307692
6945,2019,12.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,93.7261904762
6946,2019,12.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,173.558139535
6947,2019,12.0,PARIS MONTPARNASSE,NANTES,130.910994764
6948,2019,12.0,PARIS MONTPARNASSE,QUIMPER,223.507936508
6949,2019,12.0,QUIMPER,PARIS MONTPARNASSE,229.111111111
6950,2019,12.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,265.692307692
6951,2019,12.0,PARIS EST,NANCY,96.3448275862
6952,2019,12.0,PARIS EST,STRASBOURG,114.253061224
6953,2019,12.0,STRASBOURG,NANTES,786.5
6954,2019,12.0,LILLE,MARSEILLE ST CHARLES,291.305084746
6955,2019,12.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,180.186046512
6956,2019,12.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,195.463414634
6957,2019,12.0,PARIS LYON,LYON PART DIEU,124.177257525
6958,2019,12.0,LYON PART DIEU,PARIS LYON,121.0
6959,2019,12.0,MARSEILLE ST CHARLES,PARIS LYON,203.136882129
6960,2019,12.0,PARIS LYON,MONTPELLIER,222.598425197
6961,2019,12.0,PARIS LYON,NICE VILLE,360.384615385
6962,2019,12.0,PARIS LYON,PERPIGNAN,309.721311475
6963,2019,12.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.8
6964,2019,12.0,TOULON,PARIS LYON,247.604938272
6965,2019,12.0,PARIS LYON,VALENCE ALIXAN TGV,135.711409396
6966,2019,12.0,PARIS EST,STUTTGART,150.845679012
6967,2019,12.0,BARCELONA,PARIS LYON,294.128205128
6968,2019,12.0,PARIS MONTPARNASSE,BREST,222.0
6969,2019,12.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,164.697674419
6970,2019,12.0,POITIERS,PARIS MONTPARNASSE,91.0681818182
6971,2019,12.0,RENNES,PARIS MONTPARNASSE,100.448148148
6972,2019,12.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.3567251462
6973,2019,12.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264.05263157900004
6974,2019,12.0,PARIS MONTPARNASSE,TOURS,72.4057971014
6975,2019,12.0,TOURS,PARIS MONTPARNASSE,76.1153846154
6976,2019,12.0,VANNES,PARIS MONTPARNASSE,156.95
6977,2019,12.0,LYON PART DIEU,RENNES,233.142857143
6978,2019,12.0,NANTES,STRASBOURG,301.90909090900004
6979,2019,12.0,ARRAS,PARIS NORD,51.4880952381
6980,2019,12.0,DOUAI,PARIS NORD,76.431372549
6981,2019,12.0,DUNKERQUE,PARIS NORD,122.184210526
6982,2019,12.0,MARSEILLE ST CHARLES,LILLE,280.630434783
6983,2019,12.0,MARNE LA VALLEE,LYON PART DIEU,110.0
6984,2019,12.0,AIX EN PROVENCE TGV,PARIS LYON,188.70531401
6985,2019,12.0,PARIS LYON,ANNECY,222.02
6986,2019,12.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,133.102272727
6987,2019,12.0,PARIS LYON,DIJON VILLE,96.7160493827
6988,2019,12.0,PARIS LYON,MARSEILLE ST CHARLES,204.01459854
6989,2019,12.0,PARIS LYON,MULHOUSE VILLE,167.638297872
6990,2019,12.0,MULHOUSE VILLE,PARIS LYON,171.219178082
6991,2019,12.0,MARSEILLE ST CHARLES,LYON PART DIEU,105.459016393
6992,2019,12.0,PARIS LYON,LAUSANNE,191.713114754
6993,2019,12.0,PARIS LYON,ZURICH,139.126126126
6994,2020,2.0,BREST,PARIS MONTPARNASSE,226.801587302
6995,2020,2.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,170.701492537
6996,2020,2.0,PARIS MONTPARNASSE,LE MANS,55.4282460137
6997,2020,2.0,LE MANS,PARIS MONTPARNASSE,56.9012658228
6998,2020,2.0,PARIS MONTPARNASSE,POITIERS,94.7647058824
6999,2020,2.0,PARIS MONTPARNASSE,RENNES,98.7152428811
7000,2020,2.0,RENNES,PARIS MONTPARNASSE,101.037769784
7001,2020,2.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,271.987951807
7002,2020,2.0,PARIS EST,REIMS,46.0344827586
7003,2020,2.0,PARIS EST,STRASBOURG,117.077534791
7004,2020,2.0,DOUAI,PARIS NORD,85.4322033898
7005,2020,2.0,BORDEAUX ST JEAN,TOURCOING,315.730769231
7006,2020,2.0,MARSEILLE ST CHARLES,TOURCOING,294.214285714
7007,2020,2.0,TOURCOING,BORDEAUX ST JEAN,300.884615385
7008,2020,2.0,LYON PART DIEU,MARNE LA VALLEE,108.456896552
7009,2020,2.0,PARIS LYON,AIX EN PROVENCE TGV,188.936339523
7010,2020,2.0,PARIS LYON,AVIGNON TGV,166.57027027
7011,2020,2.0,AVIGNON TGV,PARIS LYON,167.505464481
7012,2020,2.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,132.682634731
7013,2020,2.0,GRENOBLE,PARIS LYON,180.300492611
7014,2020,2.0,PARIS LYON,LYON PART DIEU,120.123102867
7015,2020,2.0,PARIS LYON,MACON LOCHE,94.6504854369
7016,2020,2.0,PARIS LYON,MONTPELLIER,209.653409091
7017,2020,2.0,PARIS LYON,MULHOUSE VILLE,168.536585366
7018,2020,2.0,PARIS LYON,PERPIGNAN,308.252808989
7019,2020,2.0,MONTPELLIER,LYON PART DIEU,114.945454545
7020,2020,2.0,STUTTGART,PARIS EST,173.36861313900002
7021,2020,2.0,LAUSANNE,PARIS LYON,210.934911243
7022,2020,2.0,ZURICH,PARIS LYON,223.927419355
7023,2020,1.0,PARIS MONTPARNASSE,ANGOULEME,128.2
7024,2020,1.0,PARIS MONTPARNASSE,LAVAL,83.3673469388
7025,2020,1.0,LE MANS,PARIS MONTPARNASSE,56.7982708934
7026,2020,1.0,PARIS MONTPARNASSE,NANTES,137.351219512
7027,2020,1.0,PARIS MONTPARNASSE,POITIERS,93.3638888889
7028,2020,1.0,POITIERS,PARIS MONTPARNASSE,94.634551495
7029,2020,1.0,METZ,PARIS EST,86.19183673469999
7030,2020,1.0,PARIS NORD,LILLE,66.3345008757
7031,2020,1.0,LILLE,PARIS NORD,71.425891182
7032,2020,1.0,TOURCOING,BORDEAUX ST JEAN,300.0
7033,2020,1.0,PARIS LYON,AIX EN PROVENCE TGV,188.994011976
7034,2020,1.0,AIX EN PROVENCE TGV,PARIS LYON,188.141447368
7035,2020,1.0,PARIS LYON,ANNECY,222.12605042
7036,2020,1.0,PARIS LYON,DIJON VILLE,98.2559726962
7037,2020,1.0,GRENOBLE,PARIS LYON,180.273972603
7038,2020,1.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.22459893050001
7039,2020,1.0,LYON PART DIEU,PARIS LYON,119.763302752
7040,2020,1.0,PARIS LYON,MARSEILLE ST CHARLES,201.723809524
7041,2020,1.0,NIMES,PARIS LYON,179.757062147
7042,2020,1.0,MONTPELLIER,LYON PART DIEU,118.166666667
7043,2020,1.0,FRANCFORT,PARIS EST,218.80672268900005
7044,2020,1.0,PARIS EST,STUTTGART,169.25
7045,2020,1.0,PARIS LYON,ITALIE,401.095890411
7046,2020,1.0,MARSEILLE ST CHARLES,MADRID,322.19047619
7047,2020,3.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.476595745
7048,2020,3.0,LAVAL,PARIS MONTPARNASSE,87.08396946559999
7049,2020,3.0,QUIMPER,PARIS MONTPARNASSE,225.96031746
7050,2020,3.0,PARIS MONTPARNASSE,RENNES,98.9946949602
7051,2020,3.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263.368421053
7052,2020,3.0,RENNES,LYON PART DIEU,232.244444444
7053,2020,3.0,STRASBOURG,PARIS EST,137.938325991
7054,2020,3.0,NANTES,STRASBOURG,325.214285714
7055,2020,3.0,PARIS NORD,DOUAI,71.30555555560001
7056,2020,3.0,LILLE,LYON PART DIEU,187.591549296
7057,2020,3.0,LYON PART DIEU,LILLE,189.033613445
7058,2020,3.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,214.040322581
7059,2020,3.0,MARSEILLE ST CHARLES,MARNE LA VALLEE,211.544117647
7060,2020,3.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.816
7061,2020,3.0,PARIS LYON,LYON PART DIEU,120.734072022
7062,2020,3.0,MONTPELLIER,PARIS LYON,209.061068702
7063,2020,3.0,PARIS LYON,NIMES,182.791304348
7064,2020,3.0,MARSEILLE ST CHARLES,LYON PART DIEU,105.135746606
7065,2020,3.0,LYON PART DIEU,MONTPELLIER,113.056603774
7066,2020,3.0,FRANCFORT,PARIS EST,207.939759036
7067,2020,3.0,PARIS EST,STUTTGART,181.680555556
7068,2020,3.0,ITALIE,PARIS LYON,386.84
7069,2020,4.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,105.188679245
7070,2020,4.0,PARIS MONTPARNASSE,LE MANS,54.903225
7071,2020,4.0,PARIS MONTPARNASSE,NANTES,144.484848
7072,2020,4.0,POITIERS,PARIS MONTPARNASSE,77.48
7073,2020,4.0,PARIS MONTPARNASSE,ST MALO,163.5
7074,2020,4.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,251.85
7075,2020,4.0,PARIS NORD,LILLE,85.1875
7076,2020,4.0,MARSEILLE ST CHARLES,LILLE,
7077,2020,4.0,MARSEILLE ST CHARLES,TOURCOING,
7078,2020,4.0,LYON PART DIEU,MARNE LA VALLEE,
7079,2020,4.0,MARSEILLE ST CHARLES,MARNE LA VALLEE,
7080,2020,4.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,130.444444444
7081,2020,4.0,DIJON VILLE,PARIS LYON,102.928571429
7082,2020,4.0,PARIS LYON,LYON PART DIEU,132.723404255
7083,2020,4.0,PARIS LYON,PERPIGNAN,
7084,2020,4.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,
7085,2020,4.0,PARIS LYON,TOULON,
7086,2020,4.0,PARIS EST,FRANCFORT,
7087,2020,4.0,FRANCFORT,PARIS EST,
7088,2020,4.0,STUTTGART,PARIS EST,106.0
7089,2020,4.0,PARIS LYON,GENEVE,
7090,2020,1.0,ANGOULEME,PARIS MONTPARNASSE,124.953917051
7091,2020,1.0,PARIS MONTPARNASSE,BREST,222.340540541
7092,2020,1.0,BREST,PARIS MONTPARNASSE,228.965517241
7093,2020,1.0,NANTES,PARIS MONTPARNASSE,139.82380952399998
7094,2020,1.0,PARIS MONTPARNASSE,ST MALO,154.597222222
7095,2020,1.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,269.024193548
7096,2020,1.0,RENNES,LYON PART DIEU,235.418181818
7097,2020,1.0,LYON PART DIEU,RENNES,239.87037037
7098,2020,1.0,PARIS EST,METZ,84.84555984560001
7099,2020,1.0,NANCY,PARIS EST,95.7450199203
7100,2020,1.0,NANTES,STRASBOURG,319.217391304
7101,2020,1.0,ARRAS,PARIS NORD,56.3625498008
7102,2020,1.0,LILLE,MARSEILLE ST CHARLES,295.222891566
7103,2020,1.0,LYON PART DIEU,MARNE LA VALLEE,109.955307263
7104,2020,1.0,MARNE LA VALLEE,LYON PART DIEU,108.939130435
7105,2020,1.0,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.371727749
7106,2020,1.0,PARIS LYON,AVIGNON TGV,166.556231003
7107,2020,1.0,PARIS LYON,BELLEGARDE (AIN),163.931034483
7108,2020,1.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.969465649
7109,2020,1.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,182.914285714
7110,2020,1.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,190.950276243
7111,2020,1.0,DIJON VILLE,PARIS LYON,99.2636655949
7112,2020,1.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.4463276836
7113,2020,1.0,PARIS LYON,LYON PART DIEU,120.264258555
7114,2020,1.0,PARIS LYON,MULHOUSE VILLE,169.74576271200002
7115,2020,1.0,PARIS LYON,NIMES,180.01156069400002
7116,2020,1.0,PERPIGNAN,PARIS LYON,312.088
7117,2020,1.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.84210526299998
7118,2020,1.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,167.83636363600002
7119,2020,1.0,VALENCE ALIXAN TGV,PARIS LYON,134.81496063
7120,2020,1.0,GENEVE,PARIS LYON,189.583892617
7121,2020,3.0,PARIS MONTPARNASSE,BREST,220.993006993
7122,2020,3.0,PARIS MONTPARNASSE,NANTES,138.082236842
7123,2020,3.0,PARIS MONTPARNASSE,POITIERS,94.5430463576
7124,2020,3.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,271.941176471
7125,2020,3.0,PARIS MONTPARNASSE,TOURS,72.7345132743
7126,2020,3.0,TOURS,PARIS MONTPARNASSE,76.1789473684
7127,2020,3.0,NANCY,PARIS EST,95.8032786885
7128,2020,3.0,PARIS EST,REIMS,46.052238806000005
7129,2020,3.0,PARIS NORD,DUNKERQUE,131.068965517
7130,2020,3.0,DUNKERQUE,PARIS NORD,136.885057471
7131,2020,3.0,LILLE,PARIS NORD,72.734870317
7132,2020,3.0,LILLE,MARSEILLE ST CHARLES,298.180952381
7133,2020,3.0,PARIS LYON,BELLEGARDE (AIN),163.578231293
7134,2020,3.0,LYON PART DIEU,PARIS LYON,120.0
7135,2020,3.0,PARIS LYON,NICE VILLE,360.816091954
7136,2020,3.0,PARIS LYON,TOULON,247.12037037
7137,2020,3.0,TOULON,PARIS LYON,248.754098361
7138,2020,3.0,VALENCE ALIXAN TGV,PARIS LYON,134.602094241
7139,2020,3.0,GENEVE,PARIS LYON,193.08041958
7140,2020,3.0,PARIS LYON,ZURICH,219.047169811
7141,2020,3.0,BARCELONA,PARIS LYON,308.131578947
7142,2020,3.0,MARSEILLE ST CHARLES,MADRID,190.0
7143,2020,4.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,153.89189189200002
7144,2020,4.0,PARIS MONTPARNASSE,BREST,219.947368421
7145,2020,4.0,BREST,PARIS MONTPARNASSE,242.25
7146,2020,4.0,NANTES,PARIS MONTPARNASSE,147.444444444
7147,2020,4.0,PARIS MONTPARNASSE,RENNES,105.795918367
7148,2020,4.0,ST MALO,PARIS MONTPARNASSE,
7149,2020,4.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,49.625
7150,2020,4.0,RENNES,LYON PART DIEU,
7151,2020,4.0,REIMS,PARIS EST,46.0
7152,2020,4.0,NANTES,STRASBOURG,
7153,2020,4.0,PARIS NORD,ARRAS,56.4565217391
7154,2020,4.0,DOUAI,PARIS NORD,75.2105263158
7155,2020,4.0,DUNKERQUE,PARIS NORD,
7156,2020,4.0,LILLE,PARIS NORD,91.0465116279
7157,2020,4.0,BORDEAUX ST JEAN,TOURCOING,
7158,2020,4.0,PARIS LYON,AVIGNON TGV,160.0
7159,2020,4.0,AVIGNON TGV,PARIS LYON,164.0
7160,2020,4.0,PARIS LYON,BELLEGARDE (AIN),
7161,2020,4.0,GRENOBLE,PARIS LYON,
7162,2020,4.0,PARIS LYON,MACON LOCHE,111.291666667
7163,2020,4.0,PARIS LYON,MULHOUSE VILLE,173.368421053
7164,2020,4.0,PARIS LYON,NICE VILLE,
7165,2020,4.0,PERPIGNAN,PARIS LYON,
7166,2020,4.0,PARIS LYON,VALENCE ALIXAN TGV,132.33333333299998
7167,2020,4.0,VALENCE ALIXAN TGV,PARIS LYON,133.0
7168,2020,4.0,MARSEILLE ST CHARLES,LYON PART DIEU,107.166666667
7169,2020,4.0,LYON PART DIEU,MONTPELLIER,110.0
7170,2020,4.0,PARIS EST,STUTTGART,143.25
7171,2020,4.0,GENEVE,PARIS LYON,
7172,2020,4.0,PARIS LYON,ITALIE,
7173,2020,4.0,ITALIE,PARIS LYON,
7174,2020,4.0,PARIS LYON,LAUSANNE,
7175,2020,4.0,BARCELONA,PARIS LYON,
7176,2020,4.0,MARSEILLE ST CHARLES,MADRID,
7177,2020,2.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.8686131387
7178,2020,2.0,ANGOULEME,PARIS MONTPARNASSE,126.659259259
7179,2020,2.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,145.99868247700002
7180,2020,2.0,PARIS MONTPARNASSE,BREST,222.06224066400003
7181,2020,2.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165.255102041
7182,2020,2.0,NANTES,PARIS MONTPARNASSE,139.96504854399998
7183,2020,2.0,PARIS MONTPARNASSE,QUIMPER,223.252336449
7184,2020,2.0,QUIMPER,PARIS MONTPARNASSE,230.204545455
7185,2020,2.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.80625
7186,2020,2.0,REIMS,PARIS EST,46.176744186
7187,2020,2.0,NANTES,STRASBOURG,308.473684211
7188,2020,2.0,DUNKERQUE,PARIS NORD,139.676056338
7189,2020,2.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,213.876712329
7190,2020,2.0,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.730088496
7191,2020,2.0,PARIS LYON,BELLEGARDE (AIN),163.32388664
7192,2020,2.0,BELLEGARDE (AIN),PARIS LYON,164.867219917
7193,2020,2.0,DIJON VILLE,PARIS LYON,99.1878306878
7194,2020,2.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.2814070352
7195,2020,2.0,MARSEILLE ST CHARLES,PARIS LYON,200.838636364
7196,2020,2.0,MONTPELLIER,PARIS LYON,208.588541667
7197,2020,2.0,PERPIGNAN,PARIS LYON,311.456790123
7198,2020,2.0,PARIS LYON,VALENCE ALIXAN TGV,135.743243243
7199,2020,2.0,GENEVE,PARIS LYON,186.872844828
7200,2020,2.0,PARIS LYON,ITALIE,431.25
7201,2020,2.0,PARIS LYON,BARCELONA,333.224137931
7202,2019,12.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,138.129129129
7203,2019,12.0,BREST,PARIS MONTPARNASSE,228.821917808
7204,2019,12.0,LAVAL,PARIS MONTPARNASSE,86.45370370370001
7205,2019,12.0,NANTES,PARIS MONTPARNASSE,133.74210526299998
7206,2019,12.0,PARIS MONTPARNASSE,RENNES,99.8149466192
7207,2019,12.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.8832116788
7208,2019,12.0,PARIS EST,METZ,84.8608695652
7209,2019,12.0,STRASBOURG,PARIS EST,111.338709677
7210,2019,12.0,PARIS NORD,DOUAI,67.568627451
7211,2019,12.0,LILLE,PARIS NORD,63.4748201439
7212,2019,12.0,MARSEILLE ST CHARLES,TOURCOING,296.1
7213,2019,12.0,TOURCOING,BORDEAUX ST JEAN,292.428571429
7214,2019,12.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,212.657894737
7215,2019,12.0,AVIGNON TGV,PARIS LYON,167.205240175
7216,2019,12.0,GRENOBLE,PARIS LYON,181.623188406
7217,2019,12.0,NICE VILLE,PARIS LYON,359.194029851
7218,2019,12.0,NIMES,PARIS LYON,179.99305555599997
7219,2019,12.0,PARIS LYON,GENEVE,188.44444444400003
7220,2019,12.0,GENEVE,PARIS LYON,187.565789474
7221,2019,12.0,MADRID,MARSEILLE ST CHARLES,198.0
7222,2020,1.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,170.919708029
7223,2020,1.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,163.820143885
7224,2020,1.0,PARIS MONTPARNASSE,RENNES,98.8427184466
7225,2020,1.0,ST MALO,PARIS MONTPARNASSE,157.151515152
7226,2020,1.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.435185185
7227,2020,1.0,PARIS MONTPARNASSE,TOURS,72.43846153850001
7228,2020,1.0,PARIS EST,NANCY,96.2556053812
7229,2020,1.0,PARIS EST,REIMS,46.0177514793
7230,2020,1.0,PARIS EST,STRASBOURG,114.16745283
7231,2020,1.0,STRASBOURG,PARIS EST,113.767981439
7232,2020,1.0,PARIS NORD,DOUAI,71.6554621849
7233,2020,1.0,LILLE,LYON PART DIEU,186.901554404
7234,2020,1.0,MARSEILLE ST CHARLES,TOURCOING,294.777777778
7235,2020,1.0,BELLEGARDE (AIN),PARIS LYON,164.45
7236,2020,1.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,133.060810811
7237,2020,1.0,MARSEILLE ST CHARLES,PARIS LYON,201.18622449
7238,2020,1.0,PARIS LYON,MONTPELLIER,210.156069364
7239,2020,1.0,PARIS LYON,NICE VILLE,360.732283465
7240,2020,1.0,NICE VILLE,PARIS LYON,359.937007874
7241,2020,1.0,PARIS LYON,PERPIGNAN,308.4921875
7242,2020,1.0,TOULON,PARIS LYON,247.453947368
7243,2020,1.0,PARIS LYON,VALENCE ALIXAN TGV,135.608333333
7244,2020,1.0,LYON PART DIEU,MONTPELLIER,126.423423423
7245,2020,1.0,PARIS EST,FRANCFORT,209.17826087
7246,2020,1.0,STUTTGART,PARIS EST,181.088709677
7247,2020,1.0,PARIS LYON,GENEVE,188.70625
7248,2020,1.0,ITALIE,PARIS LYON,424.589041096
7249,2020,2.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,100.587223587
7250,2020,2.0,LAVAL,PARIS MONTPARNASSE,87.50480769229999
7251,2020,2.0,ST MALO,PARIS MONTPARNASSE,158.634146341
7252,2020,2.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.7362110312
7253,2020,2.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.8493506494
7254,2020,2.0,PARIS EST,METZ,84.9565217391
7255,2020,2.0,STRASBOURG,PARIS EST,116.165966387
7256,2020,2.0,LILLE,PARIS NORD,76.5245009074
7257,2020,2.0,LILLE,MARSEILLE ST CHARLES,297.784210526
7258,2020,2.0,PARIS LYON,ANNECY,223.967320261
7259,2020,2.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,188.597122302
7260,2020,2.0,PARIS LYON,MARSEILLE ST CHARLES,200.912350598
7261,2020,2.0,MULHOUSE VILLE,PARIS LYON,170.253472222
7262,2020,2.0,NICE VILLE,PARIS LYON,360.037974684
7263,2020,2.0,PARIS LYON,TOULON,246.578431373
7264,2020,2.0,TOULON,PARIS LYON,247.985645933
7265,2020,2.0,LYON PART DIEU,MARSEILLE ST CHARLES,105.553571429
7266,2020,2.0,MARSEILLE ST CHARLES,LYON PART DIEU,105.299465241
7267,2020,2.0,LYON PART DIEU,MONTPELLIER,112.502645503
7268,2020,2.0,PARIS EST,FRANCFORT,346.547468354
7269,2020,2.0,PARIS EST,STUTTGART,174.14492753599998
7270,2020,2.0,PARIS LYON,GENEVE,186.64957265
7271,2020,2.0,PARIS LYON,LAUSANNE,197.67251462
7272,2020,2.0,PARIS LYON,ZURICH,219.095808383
7273,2020,2.0,MADRID,MARSEILLE ST CHARLES,429.379310345
7274,2020,2.0,MARSEILLE ST CHARLES,MADRID,391.896551724
7275,2020,3.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.9550561798
7276,2020,3.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165.445378151
7277,2020,3.0,RENNES,PARIS MONTPARNASSE,100.242937853
7278,2020,3.0,PARIS MONTPARNASSE,ST MALO,155.056603774
7279,2020,3.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.91085271319999
7280,2020,3.0,LYON PART DIEU,RENNES,235.595744681
7281,2020,3.0,REIMS,PARIS EST,46.2167832168
7282,2020,3.0,PARIS EST,STRASBOURG,136.71031746
7283,2020,3.0,DOUAI,PARIS NORD,83.01282051279999
7284,2020,3.0,MARSEILLE ST CHARLES,LILLE,283.63
7285,2020,3.0,BORDEAUX ST JEAN,TOURCOING,315.0
7286,2020,3.0,TOURCOING,BORDEAUX ST JEAN,301.0
7287,2020,3.0,MARNE LA VALLEE,LYON PART DIEU,108.255681818
7288,2020,3.0,PARIS LYON,AIX EN PROVENCE TGV,189.31512605
7289,2020,3.0,PARIS LYON,ANNECY,223.337078652
7290,2020,3.0,PARIS LYON,AVIGNON TGV,166.857740586
7291,2020,3.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,184.145299145
7292,2020,3.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,187.302521008
7293,2020,3.0,PARIS LYON,MACON LOCHE,95.2442748092
7294,2020,3.0,MACON LOCHE,PARIS LYON,96.1
7295,2020,3.0,MULHOUSE VILLE,PARIS LYON,170.234042553
7296,2020,3.0,STUTTGART,PARIS EST,173.41803278700002
7297,2020,3.0,PARIS LYON,GENEVE,187.038732394
7298,2020,3.0,PARIS LYON,LAUSANNE,199.752631579
7299,2020,3.0,LAUSANNE,PARIS LYON,212.804761905
7300,2020,4.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,104.25
7301,2020,4.0,PARIS MONTPARNASSE,ANGOULEME,138.533333333
7302,2020,4.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,
7303,2020,4.0,LAVAL,PARIS MONTPARNASSE,71.875
7304,2020,4.0,LE MANS,PARIS MONTPARNASSE,55.4423076923
7305,2020,4.0,PARIS MONTPARNASSE,POITIERS,86.0
7306,2020,4.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,264.961538462
7307,2020,4.0,TOURS,PARIS MONTPARNASSE,
7308,2020,4.0,NANCY,PARIS EST,89.8
7309,2020,4.0,PARIS EST,REIMS,46.0
7310,2020,4.0,STRASBOURG,NANTES,
7311,2020,4.0,LILLE,LYON PART DIEU,176.47826087
7312,2020,4.0,LYON PART DIEU,LILLE,193.555555556
7313,2020,4.0,TOURCOING,BORDEAUX ST JEAN,
7314,2020,4.0,ANNECY,PARIS LYON,
7315,2020,4.0,PARIS LYON,DIJON VILLE,97.75
7316,2020,4.0,LYON PART DIEU,PARIS LYON,124.98245614
7317,2020,4.0,MULHOUSE VILLE,PARIS LYON,184.44444444400003
7318,2020,4.0,NIMES,PARIS LYON,179.0
7319,2020,4.0,TOULON,PARIS LYON,
7320,2020,4.0,MADRID,MARSEILLE ST CHARLES,
7321,2020,4.0,PARIS LYON,BARCELONA,208.315789474
7322,2019,12.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,92.1104972376
7323,2019,12.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.394648829
7324,2019,12.0,PARIS MONTPARNASSE,LAVAL,82.9487179487
7325,2019,12.0,LE MANS,PARIS MONTPARNASSE,57.0341463415
7326,2019,12.0,ST MALO,PARIS MONTPARNASSE,161.76470588200002
7327,2019,12.0,RENNES,LYON PART DIEU,235.761904762
7328,2019,12.0,NANCY,PARIS EST,96.9696969697
7329,2019,12.0,PARIS EST,REIMS,46.2535211268
7330,2019,12.0,REIMS,PARIS EST,46.3
7331,2019,12.0,LYON PART DIEU,LILLE,187.571428571
7332,2019,12.0,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.0
7333,2019,12.0,PARIS LYON,AVIGNON TGV,166.62162162200002
7334,2019,12.0,BELLEGARDE (AIN),PARIS LYON,164.74117647100002
7335,2019,12.0,PARIS LYON,GRENOBLE,184.026315789
7336,2019,12.0,MONTPELLIER,PARIS LYON,213.356164384
7337,2019,12.0,PERPIGNAN,PARIS LYON,314.368421053
7338,2019,12.0,PARIS LYON,TOULON,246.836956522
7339,2019,12.0,LYON PART DIEU,MARSEILLE ST CHARLES,106.466165414
7340,2019,12.0,PARIS EST,FRANCFORT,179.25
7341,2019,12.0,PARIS LYON,ITALIE,368.868421053
7342,2019,12.0,LAUSANNE,PARIS LYON,191.804878049
7343,2019,12.0,ZURICH,PARIS LYON,135.55952381
